cliente_id,nombre_cliente,es_empresa,segmento,nif,provincia,email,telefono,fecha_alta
1666,Cesar Montes Querol S.Coop.,True,Distribuidor Mediano,D 58656970,BILBAO,cesar.montes.querol.@empresa.es,+34979 05 62 60,2025-06-10
2887,Manufacturas Ibérica S.L.,True,Distribuidor Mediano,C 16814758,sevilla,manufacturas.ibérica@gmail.com,,2026-01-21
1280,Aránzazu Valderrama-Chico,False,Consumidor Final,K-93967184,Bcn,aránzazu.valderrama-@outlook.es,,2022-05-27
2719,Vera y Olmedo S.A.,True,Distribuidor Mediano,P67465557,Zaragoza,vera.y.olmedo.s.a.@hotmail.com,+34 913 77 49 26,2022-12-14
1359,Lloret y Palomares S.A.,True,Taller/Pequeña Empresa,V-14740436,Valencia (VLC),lloret.y.palomares.s@hotmail.com,+34922 777 547,2023-09-02
1899,Fábrica Española S.A.,True,Distribuidor Mediano,B-51714724,Malaga,fábrica.española.s.a@outlook.es,+34 980 03 03 76,2021-07-30
2935,Selena Ballesteros Sáez,False,Consumidor Final,L-46004061,MURCIA,selena.ballesteros.s@hotmail.com,+34 962 64 38 50,2020-07-31
2994,Logística Gomis S.L.N.E,True,Taller/Pequeña Empresa,w80969638,BARCELONA,logística.gomis.s.l.@empresa.es,+34 872 795 610,2020-10-17
3854,Juan Francisco Niño Puig S.Com.,True,Distribuidor Mediano,E33450700,BILBAO,juan.francisco.niño.@hotmail.com,+34876 985 907,2021-12-24
1760,Familia Galván S.Coop.,True,Distribuidor Mediano,D91826622,MURCIA,familia.galván.s.coo@gmail.com,+34 706984775,2023-12-22
3158,Compañía GTO S.A.,True,Taller/Pequeña Empresa,u21032763,Comunidad Valenciana,compañía.gto.s.a.@outlook.es,+34902024702,2026-01-29
4176,edu salcedo palau s.coop.,True,Taller/Pequeña Empresa,H-82067400,Castellon,edu.salcedo.palau.s.@hotmail.com,,2021-10-17
1042,Supermercados Berenguer y asociados S.A.U,True,Fabricante Grande,E-84411983,Bcn,supermercados.bereng@outlook.es,+34 923581223,2022-09-13
3173,Martirio Martinez-Antón,False,Consumidor Final,k44701832,Sevilla,martirio.martinez-an@gmail.com,+34 641084791,2021-10-23
1204,Muñoz y Bustos S.L.N.E,True,Taller/Pequeña Empresa,L 45835371,MURCIA,muñoz.y.bustos.s.l.n@gmail.com ,+34 803339740,2025-10-23
2473,Hermanos Bru S.A.,True,Taller/Pequeña Empresa,d82345677,MURCIA,hermanos.bru.s.a.@hotmail.com,+34 701 83 64 72,2021-09-02
3100,Zaida Galan Marín,False,Consumidor Final,V55172233,Malaga,zaida.galan.marín@gmail,+34888674621,2022-06-26
3593,Tecnologías Internacionales S.Coop.,True,Taller/Pequeña Empresa,P-79822750,Valencia (VLC),tecnologías.internac@gmail.com,+34902 93 30 78,2021-02-02
1068,Tecnologías Villena S.L.,True,Distribuidor Mediano,D-47983442,Alacant,tecnologías.villena.@hotmail.com,+34 886 29 67 17,2022-07-01
2875,INSTALACIONES GALÁN S.L.,True,Taller/Pequeña Empresa,G 73637312,Zaragoza,instalaciones.galán.@gmail.com,+34 828983924,2023-08-12
4588,Josep Hernán Tello Barrera SL,False,Consumidor Final,c56785209,BARCELONA,josep.hernán.tello.b@gmail.com,+34823 46 26 38,2021-12-06
3231,PASCUALA POL RÓDENAS S.COM.,True,Fabricante Grande,A83332162,Castellón,pascuala.pol.ródenas@outlook.es,+34984 33 26 17,2025-07-01
1137,Angelino Marcos Fortuny S.A.,True,Taller/Pequeña Empresa,G 86726461,MALAGA,angelino.marcos.fort@outlook.es,,2021-08-23
1796,Aristides Macias Ureña,False,Consumidor Final,P-47508257,Barna,aristides.macias.ure@hotmail.com,+34706827788,2024-07-05
3180,Servicios Avanzadas S.Com.,True,Taller/Pequeña Empresa,s507093,ALICANTE,servicios.avanzadas.@hotmail.com,+34922 855 759,2023-10-15
3128,Pepita Cifuentes Aliaga,False,Consumidor Final,E-95133201,Comunidad Valenciana,pepita.cifuentes.ali@hotmail.com,,2021-01-17
1758,Efraín Rebollo,False,Consumidor Final,D-40425851,Bilbao,efraín.rebollo@outlook.es,+34 971912141,2022-09-02
1541,Talleres Amador S.L.N.E,True,Taller/Pequeña Empresa,S22138759,Málaga,talleres.amador.s.l.@empresa.es,+34 975 262 570,2025-06-11
2019,alimentación llano & asociados s.l.,True,Fabricante Grande,u71019389,Bizkaia,alimentación.llano.&@gmail.com,+34977604409,2025-03-25
4037,Isaac Pou,False,Consumidor Final,W-13201572,Sevilla,isaac.pou@outlook.es,,2022-07-26
1165,Brunilda Herrera Angulo,False,Consumidor Final,B-86134287,BARCELONA,brunilda.herrera.ang@outlook.es,+34827307562,2022-11-15
1248,Andrea Lucía Albero Paniagua,False,Consumidor Final,K 28270317,SEVILLA,andrea.lucía.albero.@empresa.es,+34 920 269 658,2024-06-04
2331,Fábrica Globales S.Com.,True,Taller/Pequeña Empresa,v58412445,MALAGA,fábrica.globales.s.c@outlook.es,+34 982486899,2025-10-28
3017,Haroldo Guzmán Arnaiz,False,Consumidor Final,M302736,CASTELLON,haroldo.guzmán.arnai@hotmail.com,+34944 636 050,2021-03-29
1446,Georgina Crespo Alfaro,False,Consumidor Final,W83897088,Madrid,georgina.crespo.alfa@empresa.es,+34 925554384,2025-03-01
3482,Pastora Chacón Nogueira,False,Consumidor Final,l27297164,MALAGA,pastora.chacón.nogue@gmail.com,+34 849602216,2023-10-13
2358,Consultoría Peinado S.Com.,True,Taller/Pequeña Empresa,E 23014526,MADRID,consultoría.peinado.@empresa.es,+34 947 684 732,2021-09-08
3145,Roldán Acosta Bustos,False,Consumidor Final,V82078150,VALENCIA,roldán.acosta.bustos@empresa.es,+34885896780,2023-09-11
2329,buendía y torrens s.l.n.e,True,Taller/Pequeña Empresa,h76434565,Castellon,buendía.y.torrens.s.@hotmail.com,+34 923 202 389,2023-05-07
4527,Transportes Palma & Asociados S.L.,True,Taller/Pequeña Empresa,D-759840,Castellon,transportes.palma.&.@empresa.es,+34 920832818,2021-05-31
3150,Manzano y Seguí S.A.,True,Taller/Pequeña Empresa,N-37058295,MALAGA,manzano.y.seguí.s.a.@empresa.es,+34946 70 68 33,2022-05-22
1434,GELABERT Y BERENGUER S.L.,True,Distribuidor Mediano,J-32325960,MADRID,gelabert.y.berenguer@outlook.es,+34 978 27 91 94,2020-09-17
3122,Marino Ramirez Zamorano,False,Consumidor Final,H-39856021,BILBAO,marino.ramirez.zamor@outlook.es,+34920 642 570,2022-11-01
1577,Nidia Pedrero Escobar,False,Consumidor Final,v20454809,Malaga,nidia.pedrero.escoba@gmail.com,+34 717167811,2021-04-28
3892,Restauración Integrales S.L.,True,Taller/Pequeña Empresa,H 120757,CASTELLON,restauración.integra@empresa.es,+34 986116595,2025-10-27
4324,Banca Privada Castro y asociados S.Coop.  ,True,Taller/Pequeña Empresa,L 856884,Bcn,banca.privada.castro@hotmail.com,+34883 94 34 57,2023-04-05
3448,Hnos Quirós S.L.N.E,True,Distribuidor Mediano,M-14393557,SEVILLA,hnos.quirós.s.l.n.e@gmail.com,+34 880 415 359,2023-03-02
2848,Nacio Chus Cobos Sabater,False,Consumidor Final,B23107454,SEVILLA,nacio.chus.cobos.sab@empresa.es,+34948 346 019,2021-01-02
1762,Alimentación TUR S.L.N.E,True,Distribuidor Mediano,A-65800998,madrid,alimentación.tur.s.l@outlook.es,+34 739 18 43 57,2024-01-20
1388,Hotel Ibérica S.L.L.,True,Taller/Pequeña Empresa,R25932563,MURCIA,hotel.ibérica.s.l.l.@gmail.com,+34926211179,2020-07-14
1235,desarrollo vzt s.a.,True,Taller/Pequeña Empresa,P 77089857,ZARAGOZA,desarrollo.vzt.s.a.gmail.com,,2025-06-23
4447,Valbuena & Asociados S.L.,True,Taller/Pequeña Empresa,u41702781,ALICANTE,valbuena.&.asociados@empresa.es,,2022-09-29
2984,Virgilio Exposito Perales S.L.N.E,True,Distribuidor Mediano,S-31677773,valencia,virgilio.exposito.pe@outlook.es,+34 960 413 482,2020-10-11
1267,Perales y Blasco S.Coop.,True,Taller/Pequeña Empresa,C32448383,ZARAGOZA,perales.y.blasco.s.c@empresa.es,+34 883101372,2021-01-10
1770,PINTO & ASOCIADOS S.COM.,True,Distribuidor Mediano,V 82468532,Bcn,pinto.&.asociados.s.@empresa.es,+34 987 36 65 52,2023-06-27
3165,Consuela Amparo Anglada Peiró,False,Consumidor Final,K90055976,Bilbao,consuela.amparo.angl@empresa.es,+34 827 956 756,2021-09-11
1437,Itziar Vargas Bosch,False,Consumidor Final,D27745355,SEVILLA,itziar.vargas.bosch,+34876 64 62 25,2020-12-21
1673,Sans y Arnaiz S.A.,True,Taller/Pequeña Empresa,G-888667,CASTELLON,sans.y.arnaiz.s.a.@hotmail.com,+34 975942007,2022-01-25
1249,Regina Beltran Alegria,False,Consumidor Final,R-94946730,MURCIA,regina.beltran.alegr@hotmail.com,+34820 043 006,2023-05-30
3201,Nieto y Barragán S.Com.,True,Distribuidor Mediano,C 29063958,Alacant,nieto.y.barragán.s.c@gmail.com,+34 976 61 20 92,2023-09-06
2574,instalaciones globales s.com.,True,Distribuidor Mediano,M86630175,sevilla,instalaciones.global@hotmail.com,,2024-09-01
3142,Soluciones Moya y asociados S.A.U,True,Taller/Pequeña Empresa,N34198721,Comunidad Valenciana,soluciones.moya.y.as@empresa.es,+34 736 16 82 49,2023-03-15
3081,Banco MYD S.Coop.,True,Distribuidor Mediano,j512392,Bizkaia,banco.myd.s.coop.@empresa.es,,2022-05-04
4624,Compañía Tur y asociados S.L. SL,True,Taller/Pequeña Empresa,f45522715,Castellón,compañía.tur.y.asoci@gmail.com,,2025-10-28
4316,distribuciones del noroeste s.l.n.e,True,Taller/Pequeña Empresa,E65635119,Zaragoza,distribuciones.del.n@empresa.es,+34921984503,2021-08-27
4322,compañía hoyos y asociados s.l.,True,Taller/Pequeña Empresa,A66665722,Sevilla,compañía.hoyos.y.aso@outlook.es,,2022-11-05
1448,Soluciones Ibéricos S.Coop.,True,Taller/Pequeña Empresa,S 98070348,Sevilla,soluciones.ibéricos.@gmail.com,+34949495782,2021-09-08
2469,Suministros Iberia S.L.,True,Taller/Pequeña Empresa,U38084257,Madrid,suministros.iberia.s@empresa.es,+34 887 44 88 96,2022-09-19
1716,Ezequiel Agustí Valero,False,Consumidor Final,e97131540,BARCELONA,ezequiel.agustí.vale@hotmail.com,+34926 536 668,2022-03-22
4206,María Manuela Dominguez Llabrés,False,Consumidor Final,B40036360,Málaga,maría.manuela.doming@hotmail.com,+34881940395,2020-12-23
4167,alimentación expósito s.coop.,True,Distribuidor Mediano,U75534494,BARCELONA,alimentación.expósit,+34973 212 151,2023-10-15
3048,CONSTRUCCIÓN IBÉRICA S.L.U.,True,Taller/Pequeña Empresa,S-82553306,Bilbao,construcción.ibérica@hotmail.com,+34978984914,2023-12-10
2901,SUPERMERCADOS ROSSELLÓ & ASOCIADOS S.L.N.E,True,Fabricante Grande,P15346404,Castellon,supermercados.rossel@hotmail,+34683 90 65 40,2021-05-25
4019,Transportes Izaguirre y asociados S.Coop.,True,Taller/Pequeña Empresa,K62143240,SEVILLA,transportes.izaguirr@gmail.com,+34 828 28 26 99,2021-08-18
2168,Consultoría Inteligentes S.A.,True,Fabricante Grande,B 43193217,Murcia,consultoría.intelige@gmail.com,+34 880 526 356,2020-10-02
1082,Distribuciones Díez S.A.,True,Taller/Pequeña Empresa,G 16927215,Zaragoza,distribuciones.díez.@empresa.es,+34 942937923,2023-02-24
3929,Belén Fuentes Mata S.Com.,True,Taller/Pequeña Empresa,J-20239291,MALAGA,belén.fuentes.mata.s@hotmail.com,+34884 83 03 48,2025-05-02
3724,Caridad Porras Cerdán S.Com.,True,Taller/Pequeña Empresa,Q-57298206,Zaragoza,caridad.porras.cerdá@outlook.es,+34 988 52 72 87,2024-09-29
2460,MANUFACTURAS IBÉRICOS S.C.P,True,Taller/Pequeña Empresa,C 58859923,Bizkaia,manufacturas.ibérico@outlook.es,+34 800 15 36 41,2022-05-15
2893,Despacho Escrivá y asociados S.A.T.,True,Distribuidor Mediano,W-55205971,BILBAO,despacho.escrivá.y.a@hotmail.com,+34945273202,2021-07-04
2668,LOGÍSTICA AI S.A.T.,True,Distribuidor Mediano,w86003182,valencia,logística.ai.s.a.t.@hotmail.com,+34942260846,2021-10-25
3756,Alimentación LCDG S.L.N.E  ,True,Taller/Pequeña Empresa,L38122544,Malaga,alimentación.lcdg.s.@outlook.es,+34977405013,2024-08-25
3000,Infraestructuras Castellana S.Coop.,True,Taller/Pequeña Empresa,V61194546,Bizkaia,infraestructuras.cas@empresa.es,+34821 858 055,2023-08-18
1475,Jennifer Mate Garzón,False,Consumidor Final,K-62324272,Zaragoza,jennifer.mate.garzón@empresa.es,,2023-07-08
1517,Eva Mateo Pérez,False,Consumidor Final,S-92677695,Bilbao,eva.mateo.pérez@empresa.es,+34 807 15 85 17,2024-11-13
1404,Evangelina Royo Zabaleta S.L.,True,Taller/Pequeña Empresa,d78967357,ALICANTE,evangelina.royo.zaba@gmail.com,,2023-07-26
1384,Instalaciones XPX S.L.N.E,True,Taller/Pequeña Empresa,V-804398,ZARAGOZA,instalaciones.xpx.s.@hotmail.com,+34881769735,2026-01-09
3940,Hermanos Martinez S.Coop.,True,Taller/Pequeña Empresa,E748791,Bcn,hermanos.martinez.s.@empresa.es,+34972 385 779,2023-01-25
3152,finanzas my s.a.t.,True,Taller/Pequeña Empresa,F11305716,Alacant,finanzas.my.s.a.t.@empresa.es,+34948 734 814,2020-10-04
2633,Paredes y Pardo S.A.,True,Taller/Pequeña Empresa,F 49614511,Castellón,paredes.y.pardo.s.a.@outlook.es ,+34887 44 07 66,2026-02-17
4467,Promociones Inteligentes S.Com.,True,Taller/Pequeña Empresa,P-66816274,Alicante,promociones.intelige@empresa.es,+34 977 069 392,2023-07-11
1688,construcción del sur s.a.u,True,Taller/Pequeña Empresa,K-98504649,MURCIA,construcción.del.sur@outlook.es,,2022-06-16
2240,Pacífica Morán Seco,False,Consumidor Final,j62353135,murcia,pacífica.morán.seco@gmail.com,+34943927789,2022-02-20
1062,María Dolores Gonzalez Yáñez,False,Consumidor Final,Q-47437115,ZARAGOZA,maría.dolores.gonzal@outlook.es,+34941 77 49 64,2023-10-08
1852,Manufacturas Salvà S.L.,True,Distribuidor Mediano,p53756742,Zaragoza,manufacturas.salvà.s@empresa.es ,+34923 45 96 06,2021-11-15
4334,Elba Roig Valbuena,False,Consumidor Final,L-29799484,SEVILLA,elba.roig.valbuena@hotmail.com,+34 880 058 868,2021-03-19
3993,Soluciones Álvaro y asociados S.L.,True,Taller/Pequeña Empresa,K55916088,madrid,soluciones.álvaro.y.@gmail.com,+34 922 19 02 04,2020-11-22
2262,Finanzas ZAO S.L.L.,True,Taller/Pequeña Empresa,H 55951720,Comunidad de Madrid,finanzas.zao.s.l.l.@empresa.es,,2025-09-14
1223,Banca Privada HJI S.L.U.,True,Taller/Pequeña Empresa,K54689713,Alacant,banca.privada.hji.s.@empresa.es,+34880 828 258,2022-12-13
3193,Consultoría Palomar S.L.,True,Taller/Pequeña Empresa,D32232961,Valencia,consultoría.palomar.@outlook.es,+34 856 693 706,2021-10-08
1373,Familia Buendía S.Coop.,True,Taller/Pequeña Empresa,E-73672398,Valencia,familia.buendía.s.co@gmail.com,+34 842980686,2022-08-17
2824,CONSULTORÍA XBV S.A.,True,Taller/Pequeña Empresa,F24885782,ZARAGOZA,consultoría.xbv.s.a.@empresa.es,+34 958 64 98 64,2023-04-02
4246,Lara y asociados S.Com.,True,Taller/Pequeña Empresa,M-52061050,Castellón,lara.y.asociados.s.c@empresa.es,+34922742188,2024-08-18
4479,Fábrica Gutierrez y asociados S.A.U,True,Taller/Pequeña Empresa,u686025,Barcelona,fábrica.gutierrez.y.@gmail.com,+34957577773,2021-12-09
4144,Hnos Arregui S.A.,True,Taller/Pequeña Empresa,q91594291,MURCIA,hnos.arregui.s.a.@gmail.com,+34 885 61 43 37,2020-09-04
4252,Desarrollo VPX S.L.,True,Taller/Pequeña Empresa,S 99994804,SEVILLA,desarrollo.vpx.s.l.@empresa.es,+34 987624301,2025-10-16
1009,Bartolomé y Plaza S.Com.,True,Taller/Pequeña Empresa,v67503414,madrid,bartolomé.y.plaza.s.@hotmail.com,+34975 84 80 18,2024-10-24
3497,Lilia Dora Pinto Álvaro,False,Consumidor Final,P 62855838,madrid,lilia.dora.pinto.álv@empresa.es,+34925 606 699,2021-07-18
2944,Talleres Duran & Asociados S.Coop.,True,Taller/Pequeña Empresa,J 84756776,MADRID,talleres.duran.&.aso@empresa.es,+34 884 10 09 53,2023-05-18
2838,Rafaela Haro Lobato,False,Consumidor Final,n82325460,Comunidad de Madrid,rafaela.haro.lobato@empresa.es,+34 947 60 75 69,2023-12-28
1708,Crespo y Perelló S.C.P,True,Taller/Pequeña Empresa,b89118793,Alicante,crespo.y.perelló.s.c@hotmail.com,+34 823 21 47 85,2021-10-27
1255,Grupo Arteaga S.Coop.,True,Taller/Pequeña Empresa,h87206788,Barcelona,grupo.arteaga.s.coop@hotmail.com,+34 942 22 08 63,2022-05-07
2617,Distribuciones MOQU S.A.T.,True,Taller/Pequeña Empresa,S-17090950,BILBAO,distribuciones.moqu.@empresa.es,+34 880 620 275,2022-07-13
1389,Alondra del Pera,False,Consumidor Final,W 910947,ZARAGOZA,alondra.del.pera@empresa.es,+34917947284,2022-10-14
2581,Cervera y Ruano S.C.P,True,Taller/Pequeña Empresa,U 20692205,valencia,cervera.y.ruano.s.c.@hotmail.com,+34847297589,2020-12-04
1924,Industrias Vigil y asociados S.A.,True,Taller/Pequeña Empresa,C 64597257,Comunidad Valenciana,industrias.vigil.y.a@gmail.com,+34988940626,2024-05-08
4363,Esteve y Olivé S.A.U,True,Taller/Pequeña Empresa,D-27053582,Bilbao,esteve.y.olivé.s.a.u@outlook.es,+34881185455,2022-02-05
3865,Despacho ONML S.L.,True,Taller/Pequeña Empresa,N60044865,Malaga,despacho.onml.s.l.@gmail.com,+34 886140878,2021-10-11
3508,Darío Castillo Domingo,False,Consumidor Final,E 71741428,SEVILLA,darío.castillo.domin@gmail.com,+34833 17 01 95,2023-09-20
3036,Infraestructuras Dalmau S.Com.  ,True,Distribuidor Mediano,K63592573,BILBAO,infraestructuras.dal@outlook.es,+34 879 92 38 52,2020-10-07
3906,Josefina Aguilar Carrasco,False,Consumidor Final,Q-88802221,ALICANTE,josefina.aguilar.car@gmail.com,+34828549177,2021-09-05
2224,Instalaciones Ibéricos S.L.,True,Taller/Pequeña Empresa,F-66604567,Castellon,instalaciones.ibéric@outlook.es,,2022-12-06
3549,Rosell y Gual S.A.,True,Distribuidor Mediano,N 16505659,Sevilla,rosell.y.gual.s.a.@outlook.es,+34983 24 63 06,2021-03-10
2946,Familia Giménez S.Coop.,True,Taller/Pequeña Empresa,s13397731,Valencia,familia.giménez.s.co@hotmail.com,+34 822460476,2024-09-25
1739,Inversiones MN S.Coop.,True,Taller/Pequeña Empresa,w85572241,Bcn,inversiones.mn.s.coo@gmail.com,+34 812574326,2021-09-03
1040,Aureliano Ibañez Carrión S.Coop.,True,Distribuidor Mediano,b44188276,SEVILLA,aureliano.ibañez.car@gmail.com,+34 975889579,2025-03-08
1868,Lourdes Narváez Carballo,False,Consumidor Final,K65686049,madrid,lourdes.narváez.carb@empresa.es,,2025-10-28
3779,INVERSIONES ES S.C.P,True,Distribuidor Mediano,G-73241319,Bcn,inversiones.es.s.c.p@gmail.com,+34 943 695 421,2026-02-20
1539,Macarena Varela Aragonés S.Com.,True,Distribuidor Mediano,b63098035,MURCIA,macarena.varela.arag@gmail,+34 944717731,2023-09-16
3745,JUÁREZ Y SIERRA S.A.D,True,Taller/Pequeña Empresa,Q35839651,Castellon,juárez.y.sierra.s.a.@hotmail.com,+34983 824 035,2024-06-04
4035,COMERCIAL EOF S.A.,True,Taller/Pequeña Empresa,W-40974297,CASTELLON,comercial.eof.s.a.@hotmail.com,+34842141202,2021-06-13
3723,Ciriaco Diez Gallego S.L.,True,Taller/Pequeña Empresa,P-52061564,Zaragoza,ciriaco.diez.gallego@gmail.com,+34713 66 86 42,2025-01-10
2371,CABO & ASOCIADOS S.COOP.,True,Distribuidor Mediano,W-29014547,Comunidad de Madrid,cabo.&.asociados.s.c@hotmail.com,+34 878 940 655,2024-10-29
2145,Agustín del Ródenas,False,Consumidor Final,F28066449,ZARAGOZA,agustín.del.ródenas@empresa.es,+34947889362,2025-05-16
2031,enrique solera moraleda s.com.,True,Taller/Pequeña Empresa,N 66358979,Murcia,enrique.solera.moral@outlook.es,+34 941 90 51 50,2021-05-30
1372,Pol y Catalán S.A.  ,True,Distribuidor Mediano,W81770706,sevilla,pol.y.catalán.s.a.gmail.com,+34873 886 291,2021-07-08
1667,Piña y asociados S.A.,True,Distribuidor Mediano,D-31881401,VALENCIA,piña.y.asociados.s.a@empresa.es,+34825 82 42 24,2024-11-30
1357,Instalaciones DFLZ S.Com.  ,True,Taller/Pequeña Empresa,K-97438349,Bcn,instalaciones.dflz.s@empresa.es,+34841 31 49 13,2022-04-29
1967,Banca Privada Camino S.Coop.,True,Taller/Pequeña Empresa,C-35212534,Castellón,banca.privada.camino@gmail.com,+34 918 89 53 69,2020-09-07
3831,Infraestructuras Girón S.Com.,True,Taller/Pequeña Empresa,J 63582893,ZARAGOZA,infraestructuras.gir@empresa.es,+34878 548 695,2021-07-07
3783,Banco EA S.Coop.,True,Taller/Pequeña Empresa,B-19413975,Valencia,banco.ea.s.coop.@hotmail.com ,+34826 294 576,2025-12-21
2353,Adadia y Zabala S.L.N.E,True,Taller/Pequeña Empresa,p62002811,murcia,adadia.y.zabala.s.l.@outlook.es,+34 871 783 063,2024-01-09
2035,Finanzas Chaparro & Asociados S.L.,True,Taller/Pequeña Empresa,p76545378,Alicante,finanzas.chaparro.&.@empresa.es,+34 807142576,2021-06-13
1470,Instalaciones Integrales S.L.,True,Fabricante Grande,W 61146483,SEVILLA,instalaciones.integr@outlook.es,+34902 488 501,2024-06-10
4137,Hnos Font S.Com.,True,Taller/Pequeña Empresa,b10067616,Barcelona,hnos.font.s.com.gmail.com,,2020-11-21
2396,Losada y Manso S.Coop.,True,Taller/Pequeña Empresa,v52345697,Alacant,losada.y.manso.s.coo@outlook.es,+34986 803 153,2023-09-11
4639,Mendoza y Grande S.C.P SL,True,Taller/Pequeña Empresa,n61215153,Alacant,mendoza.y.grande.s.c@hotmail.com,+34 887 72 28 20,2020-09-12
2549,Minería Saldaña S.L.N.E,True,Taller/Pequeña Empresa,W-76627763,murcia,minería.saldaña.s.l.@hotmail.com,+34 714726426,2020-12-07
2256,FABIOLA ARNAIZ TUR S.L.N.E,True,Distribuidor Mediano,c96172555,Sevilla,fabiola.arnaiz.tur.s@outlook.es,+34 981550476,2024-10-29
3094,benavente y arcos s.coop.,True,Taller/Pequeña Empresa,R 59786086,MALAGA,benavente.y.arcos.s.@hotmail.com,+34967978023,2024-03-03
2555,Doménech y Beltran S.L.N.E  ,True,Distribuidor Mediano,r35039993,ALICANTE,doménech.y.beltran.s@outlook.es ,+34 926 08 01 96,2026-01-11
4131,Wilfredo Quero-Coll,False,Consumidor Final,C-59349471,ZARAGOZA,wilfredo.quero-coll@outlook.es,+34 827 764 349,2025-07-01
2250,Banco Nuñez S.Coop.,True,Taller/Pequeña Empresa,L-36814729,Comunidad de Madrid,banco.nuñez.s.coop.@hotmail.com,+34844958292,2026-02-12
2699,Banca Privada MXE S.Coop.,True,Taller/Pequeña Empresa,Q14804924,Castellon,banca.privada.mxe.s.@hotmail.com,+34944 800 852,2023-10-09
2252,Hotel Nadal S.Coop.,True,Distribuidor Mediano,A19374071,Malaga,hotel.nadal.s.coop.@outlook.es,+34921 586 863,2023-10-25
4354,madrid y rivero s.coop.,True,Distribuidor Mediano,v47128306,Barcelona,madrid.y.rivero.s.co@empresa.es,+34 800506809,2023-08-18
4374,Encarnación Belmonte Manrique,False,Consumidor Final,A 84544238,Málaga,encarnación.belmonte@empresa.es,+34 685 79 62 29,2022-07-10
