cliente_id,nombre_cliente,es_empresa,segmento,nif,provincia,email,telefono,fecha_alta,nif_valido,email_valido,telefono_valido
1616,Servicios Peláez & Asociados S.L.N.E,True,Distribuidor Mediano,W71228059,Madrid,servicios.peláez.&.agmail.com,+34 803 924 287,2025-11-05,Válido,Revisar,Válido
1114,Despacho Benet S.A.,True,Taller/Pequeña Empresa,R24490391,Murcia,despacho.benet.s.a.gmail.com,+34 980799799,2022-05-10,Válido,Revisar,Válido
1417,Familia Talavera S.L.,True,Taller/Pequeña Empresa,N90081663,Sevilla,familia.talavera.s.l@hotmail.com,+34 846 51 32 71,2024-06-10,Válido,Válido,Válido
2625,Fábrica Catalá & Asociados S.A.,True,Taller/Pequeña Empresa,E20281598,Bilbao,fábrica.catalá.&.aso@hotmail.com,+34 927 99 30 20,2021-03-25,Válido,Válido,Válido
4017,Cecilia Gascón Ariño S.Com.,True,Taller/Pequeña Empresa,M70521495,Zaragoza,cecilia.gascón.ariño@gmail.com,,2022-10-04,Válido,Válido,Revisar
3652,Ruy Herrero Azcona S.L.,True,Taller/Pequeña Empresa,S51388702,Sevilla,ruy.herrero.azcona.s@gmail.com,+34 700 73 79 49,2023-11-06,Válido,Válido,Válido
4562,Natividad Colom-Salamanca,False,Consumidor Final,W27409802,Málaga,natividad.colom-sala@outlook.es,+34923170281,2022-04-08,Válido,Válido,Válido
1089,Noelia Marquez Nevado S.L.,True,Taller/Pequeña Empresa,E99078806,Zaragoza,noelia.marquez.nevad@gmail.com,+34975 12 36 85,2021-01-06,Válido,Válido,Válido
3896,Compañía Torralba Y Asociados S.L.U.,True,Taller/Pequeña Empresa,U13366707,Madrid,compañía.torralba.y.@hotmail.com,+34 821 95 38 08,2024-03-31,Válido,Válido,Válido
4226,Grupo Alvarez S.L.,True,Distribuidor Mediano,D40599622,Castellón,grupo.alvarez.s.l.@hotmail.com,,2022-10-03,Válido,Válido,Revisar
3082,Hermanos Peiró S.Coop.,True,Taller/Pequeña Empresa,D49701147,Sevilla,hermanos.peiró.s.coo@gmail.com,+34943 268 384,2023-08-31,Válido,Válido,Válido
1753,Restauración Kye S.L.N.E,True,Taller/Pequeña Empresa,R25695520,Zaragoza,restauración.kye.s.l@outlook.es,+34 949264488,2024-04-13,Válido,Válido,Válido
3546,Perales & Asociados S.A.,True,Distribuidor Mediano,H43632413,Madrid,perales.&.asociados.@gmail.com,+34878807819,2021-01-08,Válido,Válido,Válido
2630,Soluciones Tjmy S.Com.,True,Taller/Pequeña Empresa,W12280944,Alicante,soluciones.tjmy.s.co@empresa.es,+34800 29 83 10,2022-01-05,Válido,Válido,Válido
1011,Josué Escalona-Vera,False,Consumidor Final,A84252722,Zaragoza,josué.escalona-vera@hotmail.com,+34 827 489 325,2024-11-18,Válido,Válido,Válido
3444,Reinaldo Pellicer Bayona S.A.,True,Taller/Pequeña Empresa,U62025775,Murcia,reinaldo.pellicer.ba@empresa.es,+34 886414925,2021-09-06,Válido,Válido,Válido
1284,Cuevas Y Benavides S.Coop.,True,Taller/Pequeña Empresa,G69375757,Murcia,cuevas.y.benavides.s@gmail.com,+34824 59 97 06,2025-12-01,Válido,Válido,Válido
2066,Jose Antonio Elorza Serra S.Coop.,True,Distribuidor Mediano,A88270257,Barcelona,jose.antonio.elorza.@empresa.es,+34827 95 23 71,2020-07-15,Válido,Válido,Válido
2191,Distribuciones Ribes S.A.,True,Taller/Pequeña Empresa,M73683359,Castellón,distribuciones.ribes@hotmail.com,+34946 28 87 43,2026-02-09,Válido,Válido,Válido
2440,Mauricio Ferrer Julián,False,Consumidor Final,H31928724,Murcia,mauricio.ferrer.juli@hotmail.com,+34984 629 857,2025-01-03,Válido,Válido,Válido
4399,Fabra & Asociados S.Coop.,True,Taller/Pequeña Empresa,D45494726,Alicante,fabra.&.asociados.s.@empresa.es,+34975 34 01 14,2024-01-22,Válido,Válido,Válido
4397,Brígida Jurado Bautista,False,Consumidor Final,P88037663,Zaragoza,brígida.jurado.bauti@empresa.es,+34 881 53 76 42,2024-01-02,Válido,Válido,Válido
3738,Felipe Benitez Arenas,False,Consumidor Final,C78212439,Sevilla,felipe.benitez.arena@empresa.es,+34 988015337,2022-02-09,Válido,Válido,Válido
4282,Fabiana Sastre Pina,False,Consumidor Final,S97154338,Valencia,fabiana.sastre.pina@gmail.com,+34 915 545 903,2021-12-08,Válido,Válido,Válido
2568,Instalaciones Internacionales S.L.,True,Taller/Pequeña Empresa,D30880066,Castellón,instalaciones.intern@empresa.es,+34823 980 746,2024-12-31,Válido,Válido,Válido
3427,Felix Gilabert-Tena,False,Consumidor Final,S18951475,Sevilla,felix.gilabert-tena@hotmail.com,+34884 49 59 75,2021-05-04,Válido,Válido,Válido
3737,Transportes Española S.L.N.E,True,Taller/Pequeña Empresa,Q244433,Castellón,transportes.española@empresa.es,+34 941 283 356,2023-08-29,Revisar,Válido,Válido
4118,Restauración Piñeiro Y Asociados S.A.T.,True,Distribuidor Mediano,V41032607,Barcelona,restauración.piñeiro,+34980155731,2026-01-27,Válido,Revisar,Válido
2687,Hotel Meléndez Y Asociados S.L.,True,Taller/Pequeña Empresa,Q29028482,Alicante,hotel.meléndez.y.aso@empresa.es,+34 902 916 999,2021-11-26,Válido,Válido,Válido
1851,Tapia Y Arcos S.C.P,True,Taller/Pequeña Empresa,C99477179,Valencia,tapia.y.arcos.s.c.p@outlook.es,+34845 71 13 32,2024-12-01,Válido,Válido,Válido
3207,Isaías Ocaña-Vallés,False,Consumidor Final,R47062518,Barcelona,isaías.ocaña-vallés@hotmail.com,+34941 69 32 78,2024-08-07,Válido,Válido,Válido
1895,Promociones Flqh S.L.U.,True,Distribuidor Mediano,P24155900,Bilbao,promociones.flqh.s.l@empresa.es,+34 963 21 35 80,2025-11-13,Válido,Válido,Válido
1496,Grupo Torrecilla S.L.,True,Taller/Pequeña Empresa,S95634408,Bilbao,grupo.torrecilla.s.l@empresa.es,+34 843126796,2024-01-30,Válido,Válido,Válido
3305,Talleres Guxq S.L.N.E,True,Taller/Pequeña Empresa,N10748986,Barcelona,talleres.guxq.s.l.n.@hotmail.com,+34 875 28 16 29,2020-12-23,Válido,Válido,Válido
2782,Dafne Peláez Ríos S.A.,True,Taller/Pequeña Empresa,V79174221,Alicante,dafne.peláez.ríos.s.@gmail.com,+34 937595828,2024-10-05,Válido,Válido,Válido
1335,Garriga Y Sebastián S.L.L.,True,Fabricante Grande,K95656500,Castellón,garriga.y.sebastián.@outlook.es,,2021-08-05,Válido,Válido,Revisar
3839,Ballesteros Y Asociados S.L.,True,Taller/Pequeña Empresa,K38852315,Madrid,ballesteros.y.asocia@outlook.es,+34 824 94 99 91,2021-08-03,Válido,Válido,Válido
1515,Eustaquio Abascal Arellano S.L.,True,Fabricante Grande,E29865888,Murcia,eustaquio.abascal.ar@gmail.com,+34 884 25 69 08,2024-07-25,Válido,Válido,Válido
2348,Gerardo Carballo Bustamante,False,Consumidor Final,C298481,Bizkaia,gerardo.carballo.bus@gmail.com,+34 884 551 293,2023-11-05,Revisar,Válido,Válido
2015,Dionisio Pozuelo Pi,False,Consumidor Final,P71202946,Castellón,dionisio.pozuelo.pi@hotmail.com,+34942754858,2020-12-12,Válido,Válido,Válido
3816,Hnos Seco S.A.T.,True,Taller/Pequeña Empresa,S54450585,Madrid,hnos.seco.s.a.t.@empresa.es,+34900767149,2023-10-25,Válido,Válido,Válido
4407,Manu Rivas Sancho,False,Consumidor Final,K79916334,Alicante,manu.rivas.sancho@empresa.es,+34827 26 57 28,2025-04-13,Válido,Válido,Válido
4401,Heriberto Sancho Sierra S.A.,True,Distribuidor Mediano,J79491000,Murcia,heriberto.sancho.sie@outlook.es,+34800967819,2022-04-13,Válido,Válido,Válido
3809,Hermanos Sobrino S.A.T.,True,Taller/Pequeña Empresa,A23821579,Madrid,hermanos.sobrino.s.a@gmail.com,+34 826985176,2023-10-13,Válido,Válido,Válido
4523,Valderrama Y Sanmiguel S.Com..,True,Taller/Pequeña Empresa,R67405901,Bizkaia,valderrama.y.sanmigu@outlook.es,+34902 915 795,2022-08-21,Válido,Válido,Válido
2781,Guiomar Emiliano Vilar Villanueva,False,Consumidor Final,V74409997,Barcelona,guiomar.emiliano.vil@empresa.es,,2022-03-17,Válido,Válido,Revisar
3569,Ariadna Pou Garmendia,False,Consumidor Final,H48646632,Bilbao,ariadna.pou.garmendi@gmail.com,+34 713438300,2020-09-01,Válido,Válido,Válido
2785,Ibán Valderrama,False,Consumidor Final,H21232457,Castellón,ibán.valderrama@outlook.es,+34 847868112,2024-09-02,Válido,Válido,Válido
3070,Grupo Bosch S.Com.,True,Taller/Pequeña Empresa,R62800537,Castellón,grupo.bosch.s.com.@hotmail.com,+34986 925 849,2025-05-03,Válido,Válido,Válido
1356,Distribuciones Espejo S.A.T.,True,Fabricante Grande,K47940248,Bizkaia,distribuciones.espej@outlook.es,+34 882 312 908,2023-02-24,Válido,Válido,Válido
4585,Nieves De Nevado,False,Consumidor Final,J98069497,Murcia,nieves.de.nevado@hotmail.com,+34843128866,2023-11-09,Válido,Válido,Válido
2312,Cordero Y Roldán S.Coop.,True,Taller/Pequeña Empresa,A34450775,Madrid,cordero.y.roldán.s.c@gmail.com,+34882 301 204,2024-09-05,Válido,Válido,Válido
2635,Distribuciones Pol S.A.,True,Distribuidor Mediano,K62369622,Barcelona,distribuciones.pol.s@empresa.es,+34 831 424 362,2025-10-14,Válido,Válido,Válido
1550,Inversiones Duarte S.L.,True,Taller/Pequeña Empresa,W98707799,Barcelona,inversiones.duarte.s@outlook.es,+34877754025,2022-02-18,Válido,Válido,Válido
3388,Tecnologías Sanabria Y Asociados S.L.N.E,True,Taller/Pequeña Empresa,L81795409,Madrid,tecnologías.sanabria@gmail.com,+34 983 687 047,2024-09-17,Válido,Válido,Válido
3479,Hnos Alcántara S.A.T.,True,Taller/Pequeña Empresa,U234090,Barcelona,hnos.alcántara.s.a.t@empresa.es,+34 842519701,2023-09-03,Revisar,Válido,Válido
3521,Familia Cortes S.Coop.,True,Distribuidor Mediano,A72267690,Barcelona,familia.cortes.s.coo@gmail.com,+34 926233297,2025-05-03,Válido,Válido,Válido
3265,Cuéllar Y Segura S.L.N.E,True,Taller/Pequeña Empresa,F32753536,Alicante,cuéllar.y.segura.s.l@hotmail.com,+34 849 92 26 66,2023-01-19,Válido,Válido,Válido
3959,Chelo De Buendía,False,Consumidor Final,B11422409,Madrid,chelo.de.buendía@empresa.es,+34 827 53 20 26,2022-02-19,Válido,Válido,Válido
2227,Lucas Cánovas Castells S.Com.,True,Taller/Pequeña Empresa,D58970920,Barcelona,lucas.cánovas.castel@outlook.es,+34711 05 87 52,2022-04-24,Válido,Válido,Válido
4247,Inversiones Pinedo S.A.U,True,Taller/Pequeña Empresa,R64409640,Alicante,inversiones.pinedo.s@empresa.es,+34827512911,2026-02-15,Válido,Válido,Válido
4059,Eva Navarro-Cabrero,False,Consumidor Final,F23879465,Sevilla,eva.navarro-cabrero@hotmail.com,+34 872 30 59 15,2022-03-10,Válido,Válido,Válido
1957,Espinosa Y Rosa S.Coop.,True,Fabricante Grande,F12935999,Barcelona,espinosa.y.rosa.s.co@empresa.es,+34 902 085 095,2025-10-20,Válido,Válido,Válido
2773,Alma Vilalta Sánchez,False,Consumidor Final,G54796872,Zaragoza,alma.vilalta.sánchez@outlook.es,+34 982 82 81 52,2023-04-04,Válido,Válido,Válido
3141,Taboada & Asociados S.A.,True,Taller/Pequeña Empresa,J88881524,Sevilla,taboada.&.asociados.@empresa.es,+34 974 638 354,2021-09-20,Válido,Válido,Válido
2008,Distribuciones Zamora S.L.,True,Distribuidor Mediano,P70588691,Castellón,distribuciones.zamor@hotmail.com,+34976 05 62 27,2020-11-18,Válido,Válido,Válido
2092,Logística Tena S.L.N.E,True,Taller/Pequeña Empresa,N62504528,Castellón,logística.tena.s.l.n@outlook.es,+34 976067349,2023-11-13,Válido,Válido,Válido
4239,Fábrica Internacionales S.L.,True,Taller/Pequeña Empresa,W34325939,Málaga,fábrica.internaciona@hotmail.com,+34712409398,2022-10-20,Válido,Válido,Válido
3744,Farmaceútica Pv S.Coop.,True,Taller/Pequeña Empresa,V92233671,Barcelona,farmaceútica.pv.s.co@gmail.com,+34 900 52 03 02,2023-03-22,Válido,Válido,Válido
1996,Morena Pérez Castro,False,Consumidor Final,S77326285,Alicante,morena.pérez.castro@outlook.es,+34 885 111 860,2020-07-31,Válido,Válido,Válido
2679,Noemí Pineda Lladó S.L.U.,True,Taller/Pequeña Empresa,N73637906,Valencia,noemí.pineda.lladó.s@empresa.es,+34973 47 00 02,2022-12-01,Válido,Válido,Válido
1153,Familia Arroyo S.L.N.E,True,Taller/Pequeña Empresa,D18429833,Alicante,familia.arroyo.s.l.n@gmail.com,+34 884396907,2025-08-10,Válido,Válido,Válido
4376,Supermercados Fra S.L.,True,Taller/Pequeña Empresa,A80556892,Valencia,supermercados.fra.s.@hotmail.com,+34 827 624 410,2022-11-22,Válido,Válido,Válido
3908,Barros Y Arana S.L.N.E,True,Taller/Pequeña Empresa,V15796754,Sevilla,barros.y.arana.s.l.n@outlook.es,+34 985 59 73 58,2022-09-03,Válido,Válido,Válido
3837,Soluciones Quero S.A.,True,Fabricante Grande,B11065188,Castellón,soluciones.quero.s.a@hotmail.com,+34 877 855 002,2023-11-13,Válido,Válido,Válido
1580,Anastasia Gual Cañizares S.A.,True,Taller/Pequeña Empresa,K52493026,Bilbao,anastasia.gual.cañiz@outlook.es,+34 807 170 269,2024-05-27,Válido,Válido,Válido
2470,Ernesto Valero Girona S.Com.,True,Taller/Pequeña Empresa,C195745,Valencia,ernesto.valero.giron@outlook.es,+34 971462025,2025-05-12,Revisar,Válido,Válido
1703,Restauración Del Levante S.Com.,True,Distribuidor Mediano,P85138440,Barcelona,restauración.del.lev@gmail.com,+34 953099384,2025-01-14,Válido,Válido,Válido
2212,Moreno Quintana Silva S.L.N.E,True,Distribuidor Mediano,Q31843350,Murcia,moreno.quintana.silv@gmail.com,+34 975722660,2025-07-09,Válido,Válido,Válido
1896,Hermanos Aroca S.A.,True,Taller/Pequeña Empresa,E26521948,Sevilla,hermanos.aroca.s.a.@gmail.com,+34901 14 59 64,2024-07-07,Válido,Válido,Válido
1487,Construcción Ramirez S.L.L.,True,Taller/Pequeña Empresa,N43415162,Alicante,construcción.ramirez@empresa.es,+34 827581487,2022-10-20,Válido,Válido,Válido
1559,Despacho Pz S.Coop.,True,Taller/Pequeña Empresa,B65559839,Murcia,despacho.pz.s.coop.@hotmail.com,+34 923196106,2024-03-03,Válido,Válido,Válido
2141,Pascual Navas Río S.L.N.E,True,Taller/Pequeña Empresa,A70944129,Zaragoza,pascual.navas.río.s.@gmail.com,+34 847250139,2022-04-14,Válido,Válido,Válido
2119,Asensio Y Figuerola S.L.U.,True,Distribuidor Mediano,J14530678,Alicante,asensio.y.figuerola.@outlook.es,+34 712 03 26 50,2023-10-15,Válido,Válido,Válido
3849,Hotel Cardona S.L.,True,Taller/Pequeña Empresa,V99429774,Bizkaia,hotel.cardona.s.l.,+34 924968891,2025-05-12,Válido,Revisar,Válido
1512,Miguel Santana Lloret,False,Consumidor Final,B20533057,Málaga,miguel.santana.llore@hotmail.com,+34949 54 21 40,2022-09-12,Válido,Válido,Válido
1633,Hnos Carnero S.A.,True,Taller/Pequeña Empresa,N812859,Zaragoza,hnos.carnero.s.a.@gmail.com,+34 977 76 97 49,2025-03-04,Revisar,Válido,Válido
4126,Banca Privada Castellana S.Com.,True,Taller/Pequeña Empresa,J91335378,Murcia,banca.privada.castel@hotmail.com,,2024-02-04,Válido,Válido,Revisar
2664,Blas Codina-Gallego,False,Consumidor Final,V64252439,Madrid,blas.codina-gallego@outlook.es,+34875 22 28 01,2024-11-01,Válido,Válido,Válido
2012,Lope Calatayud-Castañeda,False,Consumidor Final,J64544291,Madrid,lope.calatayud-casta@outlook.es,+34 985 965 999,2022-02-03,Válido,Válido,Válido
2931,Badía Y Asociados S.Com.,True,Taller/Pequeña Empresa,J61038473,Alicante,badía.y.asociados.s.@empresa.es,,2021-07-24,Válido,Válido,Revisar
2150,Inmobiliaria Nubf S.Com.,True,Taller/Pequeña Empresa,F78276312,Málaga,inmobiliaria.nubf.s.@gmail.com,+34842637484,2022-05-26,Válido,Válido,Válido
3838,Guadalupe Villena Alberdi S.A.,True,Taller/Pequeña Empresa,L21524133,Bilbao,guadalupe.villena.al@empresa.es,+34 741245718,2021-01-11,Válido,Válido,Válido
4403,Banca Privada Novoa Y Asociados S.A.D,True,Taller/Pequeña Empresa,S73492827,Castellón,banca.privada.novoa.@hotmail.com,+34945 891 080,2022-03-09,Válido,Válido,Válido
1116,Jerónimo Jaime Arellano Barberá,False,Consumidor Final,U25356396,Málaga,jerónimo.jaime.arell@outlook.es,+34928 41 19 98,2022-09-16,Válido,Válido,Válido
1740,Grupo Salcedo S.L.,True,Taller/Pequeña Empresa,Q55868216,Zaragoza,grupo.salcedo.s.l.@empresa.es,+34 922 245 086,2024-03-22,Válido,Válido,Válido
4350,Inmobiliaria Suarez S.L.,True,Distribuidor Mediano,W58305998,Alicante,inmobiliaria.suarez.@gmail.com,+34849 65 57 13,2025-10-22,Válido,Válido,Válido
2974,Inversiones Cámara S.L.,True,Taller/Pequeña Empresa,V55515767,Málaga,inversiones.cámara.s@outlook.es,+34933690912,2025-12-31,Válido,Válido,Válido
2081,Transportes Inteligentes S.Coop.,True,Distribuidor Mediano,E22890579,Málaga,transportes.intelige@hotmail.com,+34 951 73 99 70,2021-12-11,Válido,Válido,Válido
2810,Despacho Lluch S.Coop.,True,Taller/Pequeña Empresa,M74123420,Valencia,despacho.lluch.s.coo@outlook.es,+34 975 09 87 26,2026-02-24,Válido,Válido,Válido
1830,Blázquez & Asociados S.A.,True,Distribuidor Mediano,R76409861,Bilbao,blázquez.&.asociados@outlook.es,+34971245723,2020-10-26,Válido,Válido,Válido
1119,Valentín Zamora Yáñez S.Coop.,True,Taller/Pequeña Empresa,P26405605,Sevilla,valentín.zamora.yáñe@outlook.es,+34 928 546 659,2020-10-18,Válido,Válido,Válido
1656,Vizcaíno Y Huguet S.A.,True,Taller/Pequeña Empresa,C85300576,Sevilla,vizcaíno.y.huguet.s.@outlook.es,+34 984 935 712,2024-08-03,Válido,Válido,Válido
4310,Minería Del Sur S.Coop.,True,Taller/Pequeña Empresa,V26215399,Alicante,minería.del.sur.s.co@empresa.es,,2022-10-01,Válido,Válido,Revisar
4260,Bauzà Y Otero S.Coop.,True,Distribuidor Mediano,H79101949,Valencia,bauzà.y.otero.s.coop@hotmail.com,+34848 85 99 47,2026-02-08,Válido,Válido,Válido
4551,Consultoría Ihea S.L.,True,Taller/Pequeña Empresa,G92427773,Valencia,consultoría.ihea.s.l@hotmail,+34 826437447,2020-10-14,Válido,Revisar,Válido
1635,Consultoría Avanzadas S.L.,True,Taller/Pequeña Empresa,V71643898,Alicante,consultoría.avanzada,+34 871 037 236,2025-05-04,Válido,Revisar,Válido
1369,Alonso Y Hervás S.A.,True,Distribuidor Mediano,K16136213,Castellón,alonso.y.hervás.s.a.@outlook.es,+34 847 28 09 20,2021-06-15,Válido,Válido,Válido
1268,Carvajal & Asociados S.L.N.E,True,Taller/Pequeña Empresa,U76479831,Castellón,carvajal.&.asociados@gmail.com,+34806 296 670,2022-09-12,Válido,Válido,Válido
3703,Carranza Y Vall S.L.,True,Fabricante Grande,R167584,Valencia,carranza.y.vall.s.l.@outlook.es,+34806 73 48 00,2025-08-01,Revisar,Válido,Válido
3983,Mauricio Tomé Tello,False,Consumidor Final,F75535180,Murcia,mauricio.tomé.tello@gmail.com ,+34928 130 610,2023-12-03,Válido,Válido,Válido
3870,Fausto Mercader Marqués,False,Consumidor Final,M42232757,Alicante,fausto.mercader.marq@outlook.es,+34862535117,2026-01-27,Válido,Válido,Válido
3914,Infraestructuras Internacionales S.L.N.E,True,Distribuidor Mediano,F90189606,Zaragoza,infraestructuras.int@gmail,+34 879 75 48 07,2023-07-08,Válido,Revisar,Válido
1046,Hnos Amores S.A.,True,Taller/Pequeña Empresa,D10744212,Zaragoza,hnos.amores.s.a.@empresa.es,+34 952 720 465,2021-09-18,Válido,Válido,Válido
4367,Compañía Ferreras S.A.,True,Taller/Pequeña Empresa,V47194050,Castellón,compañía.ferreras.s.@gmail.com,+34928 086 286,2025-09-18,Válido,Válido,Válido
1991,Hermanos Torralba S.L.,True,Taller/Pequeña Empresa,A901428,Málaga,hermanos.torralba.s.@empresa.es,+34923 04 76 39,2025-07-13,Revisar,Válido,Válido
1876,Consultoría Pou S.L.L.,True,Taller/Pequeña Empresa,R60232033,Alicante,consultoría.pou.s.l.,+34 883 82 53 11,2020-08-23,Válido,Revisar,Válido
1773,Hermanos Mendizábal S.Coop.,True,Taller/Pequeña Empresa,S60689435,Castellón,hermanos.mendizábal.@gmail.com,+34 841 497 374,2024-07-18,Válido,Válido,Válido
2219,Tamayo Y Asociados S.Coop.,True,Taller/Pequeña Empresa,H72207767,Bizkaia,tamayo.y.asociados.s@outlook.es,+34922 325 939,2024-01-01,Válido,Válido,Válido
2126,Hotel Cornejo S.Coop.,True,Distribuidor Mediano,A91604268,Valencia,hotel.cornejo.s.coop@hotmail.com,+34 949 34 06 46,2025-09-05,Válido,Válido,Válido
1004,Fernandez & Asociados S.A.,True,Distribuidor Mediano,G87490893,Zaragoza,fernandez.&.asociado@gmail.com,+34877 41 31 64,2023-02-08,Válido,Válido,Válido
4051,Beltran & Asociados S.L.,True,Taller/Pequeña Empresa,W13262588,Barcelona,beltran.&.asociados.@hotmail.com,+34 980 247 254,2021-07-19,Válido,Válido,Válido
2595,Arias Y Román S.Com.,True,Taller/Pequeña Empresa,C81080683,Barcelona,arias.y.román.s.com.@hotmail.com,+34 876 44 88 38,2022-03-30,Válido,Válido,Válido
4124,Villalobos Y Asociados S.L.N.E,True,Taller/Pequeña Empresa,P12610868,Castellón,villalobos.y.asociad@outlook.es,+34828 757 903,2021-06-17,Válido,Válido,Válido
3311,Nidia Oliveras Martorell,False,Consumidor Final,V55483577,Valencia,nidia.oliveras.marto@outlook.es,+34820823688,2021-01-19,Válido,Válido,Válido
4040,Instalaciones Dv S.C.P,True,Distribuidor Mediano,S359331,Barcelona,instalaciones.dv.s.c@outlook.es,+34 828414013,2025-03-09,Revisar,Válido,Válido
4482,Hnos Lamas S.L.U.,True,Taller/Pequeña Empresa,P20992519,Valencia,hnos.lamas.s.l.u.@outlook.es,+34 944 697 472,2025-01-22,Válido,Válido,Válido
3491,Inversiones Internacionales S.L.N.E,True,Distribuidor Mediano,K63650558,Sevilla,inversiones.internac@outlook.es,+34973 317 303,2021-10-18,Válido,Válido,Válido
4050,Amanda Cañete Benavides S.A.,True,Distribuidor Mediano,P43327948,Málaga,amanda.cañete.benavi@gmail.com,+34923240033,2024-07-07,Válido,Válido,Válido
2077,Promociones Castellana S.Com.,True,Taller/Pequeña Empresa,U77376391,Sevilla,promociones.castella@gmail.com ,+34825 58 14 88,2025-05-13,Válido,Válido,Válido
